,wavfile,start_sec,end_sec,gl_ver_idx,note_id,tune,subject_id,eg,instrument
4400,/20211214/4-EG-Own/HappyBirthday,3.2499999999999307,3.9099999999999167,730,0,happy_birthday,7,sad,own
4401,/20211214/4-EG-Own/HappyBirthday,3.9099999999999167,4.269999999999909,730,1,happy_birthday,7,sad,own
4402,/20211214/4-EG-Own/HappyBirthday,4.2899999999999086,5.109999999999891,730,2,happy_birthday,7,sad,own
4403,/20211214/4-EG-Own/HappyBirthday,5.13999999999989,5.849999999999875,730,3,happy_birthday,7,sad,own
4404,/20211214/4-EG-Own/HappyBirthday,5.919999999999874,6.779999999999856,730,4,happy_birthday,7,sad,own
4405,/20211214/4-EG-Own/HappyBirthday,6.779999999999856,8.739999999999814,730,5,happy_birthday,7,sad,own
4406,/20211214/4-EG-Own/HappyBirthday,8.779999999999813,9.489999999999798,730,6,happy_birthday,7,sad,own
4407,/20211214/4-EG-Own/HappyBirthday,9.489999999999798,9.759999999999792,730,7,happy_birthday,7,sad,own
4408,/20211214/4-EG-Own/HappyBirthday,9.769999999999792,10.549999999999775,730,8,happy_birthday,7,sad,own
4409,/20211214/4-EG-Own/HappyBirthday,10.559999999999777,11.28999999999976,730,9,happy_birthday,7,sad,own
4410,/20211214/4-EG-Own/HappyBirthday,11.31999999999976,12.279999999999738,730,10,happy_birthday,7,sad,own
4411,/20211214/4-EG-Own/HappyBirthday,12.299999999999738,14.0499999999997,730,11,happy_birthday,7,sad,own
4412,/20211214/4-EG-Own/HappyBirthday,14.419999999999693,15.159999999999677,730,12,happy_birthday,7,sad,own
4413,/20211214/4-EG-Own/HappyBirthday,15.159999999999677,15.47999999999967,730,13,happy_birthday,7,sad,own
4414,/20211214/4-EG-Own/HappyBirthday,15.739999999999664,16.50999999999965,730,14,happy_birthday,7,sad,own
4415,/20211214/4-EG-Own/HappyBirthday,16.529999999999646,17.27999999999963,730,15,happy_birthday,7,sad,own
4416,/20211214/4-EG-Own/HappyBirthday,17.28999999999963,18.159999999999613,730,16,happy_birthday,7,sad,own
4417,/20211214/4-EG-Own/HappyBirthday,18.16999999999961,19.08999999999959,730,17,happy_birthday,7,sad,own
4418,/20211214/4-EG-Own/HappyBirthday,19.099999999999596,20.17999999999957,730,18,happy_birthday,7,sad,own
4419,/20211214/4-EG-Own/HappyBirthday,20.18999999999957,20.83999999999956,730,19,happy_birthday,7,sad,own
4420,/20211214/4-EG-Own/HappyBirthday,20.83999999999956,21.05999999999955,730,20,happy_birthday,7,sad,own
4421,/20211214/4-EG-Own/HappyBirthday,21.05999999999955,22.05999999999953,730,21,happy_birthday,7,sad,own
4422,/20211214/4-EG-Own/HappyBirthday,22.07999999999953,23.009999999999508,730,22,happy_birthday,7,sad,own
4423,/20211214/4-EG-Own/HappyBirthday,23.01999999999951,24.019999999999488,730,23,happy_birthday,7,sad,own
4424,/20211214/4-EG-Own/HappyBirthday,24.039999999999488,26.660314897337543,730,24,happy_birthday,7,sad,own
4425,/20211214/4-EG-Own/HappyBirthday,31.349999999999334,31.97999999999932,731,0,happy_birthday,7,deadpan,own
4426,/20211214/4-EG-Own/HappyBirthday,31.97999999999932,32.199999999999314,731,1,happy_birthday,7,deadpan,own
4427,/20211214/4-EG-Own/HappyBirthday,32.21999999999932,33.009999999999295,731,2,happy_birthday,7,deadpan,own
4428,/20211214/4-EG-Own/HappyBirthday,33.039999999999296,33.81999999999928,731,3,happy_birthday,7,deadpan,own
4429,/20211214/4-EG-Own/HappyBirthday,33.83999999999928,34.65999999999926,731,4,happy_birthday,7,deadpan,own
4430,/20211214/4-EG-Own/HappyBirthday,34.67999999999926,36.319999999999226,731,5,happy_birthday,7,deadpan,own
4431,/20211214/4-EG-Own/HappyBirthday,36.32999999999922,36.949999999999214,731,6,happy_birthday,7,deadpan,own
4432,/20211214/4-EG-Own/HappyBirthday,36.949999999999214,37.12999999999921,731,7,happy_birthday,7,deadpan,own
4433,/20211214/4-EG-Own/HappyBirthday,37.17999999999921,37.94999999999919,731,8,happy_birthday,7,deadpan,own
4434,/20211214/4-EG-Own/HappyBirthday,37.95999999999919,38.749999999999176,731,9,happy_birthday,7,deadpan,own
4435,/20211214/4-EG-Own/HappyBirthday,38.789999999999175,39.62999999999916,731,10,happy_birthday,7,deadpan,own
4436,/20211214/4-EG-Own/HappyBirthday,39.64999999999915,41.38999999999912,731,11,happy_birthday,7,deadpan,own
4437,/20211214/4-EG-Own/HappyBirthday,41.40999999999912,42.0099999999991,731,12,happy_birthday,7,deadpan,own
4438,/20211214/4-EG-Own/HappyBirthday,42.0099999999991,42.2399999999991,731,13,happy_birthday,7,deadpan,own
4439,/20211214/4-EG-Own/HappyBirthday,42.2699999999991,42.989999999999085,731,14,happy_birthday,7,deadpan,own
4440,/20211214/4-EG-Own/HappyBirthday,43.00999999999908,43.78999999999907,731,15,happy_birthday,7,deadpan,own
4441,/20211214/4-EG-Own/HappyBirthday,43.799999999999066,44.579999999999046,731,16,happy_birthday,7,deadpan,own
4442,/20211214/4-EG-Own/HappyBirthday,44.60999999999905,45.38999999999904,731,17,happy_birthday,7,deadpan,own
4443,/20211214/4-EG-Own/HappyBirthday,45.39999999999903,46.25999999999901,731,18,happy_birthday,7,deadpan,own
4444,/20211214/4-EG-Own/HappyBirthday,46.25999999999901,46.849999999999,731,19,happy_birthday,7,deadpan,own
4445,/20211214/4-EG-Own/HappyBirthday,46.849999999999,47.049999999999,731,20,happy_birthday,7,deadpan,own
4446,/20211214/4-EG-Own/HappyBirthday,47.079999999999,47.87999999999898,731,21,happy_birthday,7,deadpan,own
4447,/20211214/4-EG-Own/HappyBirthday,47.87999999999898,48.71999999999896,731,22,happy_birthday,7,deadpan,own
4448,/20211214/4-EG-Own/HappyBirthday,48.73999999999896,49.63999999999894,731,23,happy_birthday,7,deadpan,own
4449,/20211214/4-EG-Own/HappyBirthday,49.64999999999894,52.07999999999889,731,24,happy_birthday,7,deadpan,own
4450,/20211214/4-EG-Own/HappyBirthday,58.34999999999876,59.11999999999874,732,0,happy_birthday,7,expressive,own
4451,/20211214/4-EG-Own/HappyBirthday,59.11999999999874,59.389999999998736,732,1,happy_birthday,7,expressive,own
4452,/20211214/4-EG-Own/HappyBirthday,59.40999999999873,60.26999999999872,732,2,happy_birthday,7,expressive,own
4453,/20211214/4-EG-Own/HappyBirthday,60.28999999999871,61.129999999998695,732,3,happy_birthday,7,expressive,own
4454,/20211214/4-EG-Own/HappyBirthday,61.159999999998696,62.00999999999868,732,4,happy_birthday,7,expressive,own
4455,/20211214/4-EG-Own/HappyBirthday,62.019999999998674,63.67999999999864,732,5,happy_birthday,7,expressive,own
4456,/20211214/4-EG-Own/HappyBirthday,63.69999999999864,64.26999999999863,732,6,happy_birthday,7,expressive,own
4457,/20211214/4-EG-Own/HappyBirthday,64.26999999999863,64.46999999999862,732,7,happy_birthday,7,expressive,own
4458,/20211214/4-EG-Own/HappyBirthday,64.49999999999862,65.24999999999861,732,8,happy_birthday,7,expressive,own
4459,/20211214/4-EG-Own/HappyBirthday,65.25999999999861,65.95999999999859,732,9,happy_birthday,7,expressive,own
4460,/20211214/4-EG-Own/HappyBirthday,65.9799999999986,66.90999999999858,732,10,happy_birthday,7,expressive,own
4461,/20211214/4-EG-Own/HappyBirthday,66.91999999999857,68.53999999999854,732,11,happy_birthday,7,expressive,own
4462,/20211214/4-EG-Own/HappyBirthday,68.55999999999854,69.53999999999851,732,13,happy_birthday,7,expressive,own
4463,/20211214/4-EG-Own/HappyBirthday,69.54999999999852,70.4099999999985,732,14,happy_birthday,7,expressive,own
4464,/20211214/4-EG-Own/HappyBirthday,70.4199999999985,71.23999999999847,732,15,happy_birthday,7,expressive,own
4465,/20211214/4-EG-Own/HappyBirthday,71.24999999999848,72.10999999999846,732,16,happy_birthday,7,expressive,own
4466,/20211214/4-EG-Own/HappyBirthday,72.11999999999847,73.17999999999844,732,17,happy_birthday,7,expressive,own
4467,/20211214/4-EG-Own/HappyBirthday,73.18999999999843,74.51999999999842,732,18,happy_birthday,7,expressive,own
4468,/20211214/4-EG-Own/HappyBirthday,74.53999999999841,75.1499999999984,732,19,happy_birthday,7,expressive,own
4469,/20211214/4-EG-Own/HappyBirthday,75.1499999999984,75.39999999999839,732,20,happy_birthday,7,expressive,own
4470,/20211214/4-EG-Own/HappyBirthday,75.40999999999839,76.19999999999837,732,21,happy_birthday,7,expressive,own
4471,/20211214/4-EG-Own/HappyBirthday,76.20999999999837,77.08999999999835,732,22,happy_birthday,7,expressive,own
4472,/20211214/4-EG-Own/HappyBirthday,77.10999999999835,78.19999999999834,732,23,happy_birthday,7,expressive,own
4473,/20211214/4-EG-Own/HappyBirthday,78.19999999999834,81.82377797621973,732,24,happy_birthday,7,expressive,own
4474,/20211214/4-EG-Own/HappyBirthday,86.73999999999815,87.09999999999815,733,0,happy_birthday,7,happy,own
4475,/20211214/4-EG-Own/HappyBirthday,87.09999999999815,87.22999999999814,733,1,happy_birthday,7,happy,own
4476,/20211214/4-EG-Own/HappyBirthday,87.23999999999813,87.65999999999813,733,2,happy_birthday,7,happy,own
4477,/20211214/4-EG-Own/HappyBirthday,87.68999999999814,88.08999999999813,733,3,happy_birthday,7,happy,own
4478,/20211214/4-EG-Own/HappyBirthday,88.11999999999813,88.59999999999812,733,4,happy_birthday,7,happy,own
4479,/20211214/4-EG-Own/HappyBirthday,88.61999999999811,89.63999999999808,733,5,happy_birthday,7,happy,own
4480,/20211214/4-EG-Own/HappyBirthday,89.66999999999808,89.94999999999808,733,6,happy_birthday,7,happy,own
4481,/20211214/4-EG-Own/HappyBirthday,89.94999999999808,90.09999999999808,733,7,happy_birthday,7,happy,own
4482,/20211214/4-EG-Own/HappyBirthday,90.14999999999807,90.64999999999807,733,8,happy_birthday,7,happy,own
4483,/20211214/4-EG-Own/HappyBirthday,90.64999999999807,91.08999999999806,733,9,happy_birthday,7,happy,own
4484,/20211214/4-EG-Own/HappyBirthday,91.09999999999806,91.48999999999803,733,10,happy_birthday,7,happy,own
4485,/20211214/4-EG-Own/HappyBirthday,91.57999999999804,92.70999999999802,733,11,happy_birthday,7,happy,own
4486,/20211214/4-EG-Own/HappyBirthday,92.72999999999804,93.11999999999802,733,12,happy_birthday,7,happy,own
4487,/20211214/4-EG-Own/HappyBirthday,93.11999999999802,93.309999999998,733,13,happy_birthday,7,happy,own
4488,/20211214/4-EG-Own/HappyBirthday,93.319999999998,93.819999999998,733,14,happy_birthday,7,happy,own
4489,/20211214/4-EG-Own/HappyBirthday,93.839999999998,94.339999999998,733,15,happy_birthday,7,happy,own
4490,/20211214/4-EG-Own/HappyBirthday,94.349999999998,94.88999999999798,733,16,happy_birthday,7,happy,own
4491,/20211214/4-EG-Own/HappyBirthday,94.89999999999796,95.50999999999796,733,17,happy_birthday,7,happy,own
4492,/20211214/4-EG-Own/HappyBirthday,95.52999999999795,96.46999999999794,733,18,happy_birthday,7,happy,own
4493,/20211214/4-EG-Own/HappyBirthday,96.48999999999796,96.70999999999792,733,19,happy_birthday,7,happy,own
4494,/20211214/4-EG-Own/HappyBirthday,96.77999999999794,96.92999999999792,733,20,happy_birthday,7,happy,own
4495,/20211214/4-EG-Own/HappyBirthday,96.92999999999792,97.35999999999792,733,21,happy_birthday,7,happy,own
4496,/20211214/4-EG-Own/HappyBirthday,97.35999999999792,97.80999999999791,733,22,happy_birthday,7,happy,own
4497,/20211214/4-EG-Own/HappyBirthday,97.81999999999792,98.3799999999979,733,23,happy_birthday,7,happy,own
4498,/20211214/4-EG-Own/HappyBirthday,98.3899999999979,100.15999999999786,733,24,happy_birthday,7,happy,own
4499,/20211214/4-EG-Own/HappyBirthday,105.77999999999774,106.26999999999774,734,0,happy_birthday,7,angry,own
4500,/20211214/4-EG-Own/HappyBirthday,106.26999999999774,106.40999999999774,734,1,happy_birthday,7,angry,own
4501,/20211214/4-EG-Own/HappyBirthday,106.41999999999771,106.94999999999771,734,2,happy_birthday,7,angry,own
4502,/20211214/4-EG-Own/HappyBirthday,106.95999999999772,107.5699999999977,734,3,happy_birthday,7,angry,own
4503,/20211214/4-EG-Own/HappyBirthday,107.57999999999772,108.2499999999977,734,4,happy_birthday,7,angry,own
4504,/20211214/4-EG-Own/HappyBirthday,108.25999999999767,109.57999999999768,734,5,happy_birthday,7,angry,own
4505,/20211214/4-EG-Own/HappyBirthday,109.58999999999766,110.03999999999766,734,6,happy_birthday,7,angry,own
4506,/20211214/4-EG-Own/HappyBirthday,110.03999999999766,110.19999999999766,734,7,happy_birthday,7,angry,own
4507,/20211214/4-EG-Own/HappyBirthday,110.19999999999766,110.83999999999764,734,8,happy_birthday,7,angry,own
4508,/20211214/4-EG-Own/HappyBirthday,110.84999999999764,111.51999999999762,734,9,happy_birthday,7,angry,own
4509,/20211214/4-EG-Own/HappyBirthday,111.52999999999764,112.2599999999976,734,10,happy_birthday,7,angry,own
4510,/20211214/4-EG-Own/HappyBirthday,112.2799999999976,113.72999999999756,734,11,happy_birthday,7,angry,own
4511,/20211214/4-EG-Own/HappyBirthday,113.74999999999756,114.19999999999756,734,12,happy_birthday,7,angry,own
4512,/20211214/4-EG-Own/HappyBirthday,114.19999999999756,114.42999999999756,734,13,happy_birthday,7,angry,own
4513,/20211214/4-EG-Own/HappyBirthday,114.44999999999756,115.04999999999757,734,14,happy_birthday,7,angry,own
4514,/20211214/4-EG-Own/HappyBirthday,115.05999999999754,115.69999999999752,734,15,happy_birthday,7,angry,own
4515,/20211214/4-EG-Own/HappyBirthday,115.70999999999754,116.30999999999752,734,16,happy_birthday,7,angry,own
4516,/20211214/4-EG-Own/HappyBirthday,116.31999999999752,116.9799999999975,734,17,happy_birthday,7,angry,own
4517,/20211214/4-EG-Own/HappyBirthday,116.98999999999752,117.6899999999975,734,18,happy_birthday,7,angry,own
4518,/20211214/4-EG-Own/HappyBirthday,117.69999999999747,118.13999999999749,734,19,happy_birthday,7,angry,own
4519,/20211214/4-EG-Own/HappyBirthday,118.13999999999749,118.32999999999748,734,20,happy_birthday,7,angry,own
4520,/20211214/4-EG-Own/HappyBirthday,118.35999999999748,118.96999999999748,734,21,happy_birthday,7,angry,own
4521,/20211214/4-EG-Own/HappyBirthday,118.98999999999748,119.59999999999744,734,22,happy_birthday,7,angry,own
4522,/20211214/4-EG-Own/HappyBirthday,119.62999999999744,120.27999999999744,734,23,happy_birthday,7,angry,own
4523,/20211214/4-EG-Own/HappyBirthday,120.28999999999743,121.9399999999974,734,24,happy_birthday,7,angry,own
4524,/20211214/4-EG-Own/HappyBirthday,127.5681163114476,127.96999999999728,735,0,happy_birthday,7,fearful,own
4525,/20211214/4-EG-Own/HappyBirthday,127.96999999999728,128.09999999999727,735,1,happy_birthday,7,fearful,own
4526,/20211214/4-EG-Own/HappyBirthday,128.12999999999727,128.56999999999726,735,2,happy_birthday,7,fearful,own
4527,/20211214/4-EG-Own/HappyBirthday,128.59999999999727,129.11999999999725,735,3,happy_birthday,7,fearful,own
4528,/20211214/4-EG-Own/HappyBirthday,129.11999999999725,129.61999999999725,735,4,happy_birthday,7,fearful,own
4529,/20211214/4-EG-Own/HappyBirthday,129.61999999999725,131.06316183295573,735,5,happy_birthday,7,fearful,own
4530,/20211214/4-EG-Own/HappyBirthday,131.2374355367671,131.67311979629545,735,6,happy_birthday,7,fearful,own
4531,/20211214/4-EG-Own/HappyBirthday,131.67311979629545,131.8399999999972,735,7,happy_birthday,7,fearful,own
4532,/20211214/4-EG-Own/HappyBirthday,131.8399999999972,132.2199999999972,735,8,happy_birthday,7,fearful,own
4533,/20211214/4-EG-Own/HappyBirthday,132.22999999999718,132.59999999999718,735,9,happy_birthday,7,fearful,own
4534,/20211214/4-EG-Own/HappyBirthday,132.68999999999718,133.05999999999716,735,10,happy_birthday,7,fearful,own
4535,/20211214/4-EG-Own/HappyBirthday,133.33961208899152,134.66844908055307,735,11,happy_birthday,7,fearful,own
4536,/20211214/4-EG-Own/HappyBirthday,135.0387807011522,135.40911232175134,735,12,happy_birthday,7,fearful,own
4537,/20211214/4-EG-Own/HappyBirthday,135.40911232175134,135.59999999999712,735,13,happy_birthday,7,fearful,own
4538,/20211214/4-EG-Own/HappyBirthday,135.6199999999971,135.9699999999971,735,14,happy_birthday,7,fearful,own
4539,/20211214/4-EG-Own/HappyBirthday,136.0199999999971,136.4099999999971,735,15,happy_birthday,7,fearful,own
4540,/20211214/4-EG-Own/HappyBirthday,136.4099999999971,136.93999999999707,735,16,happy_birthday,7,fearful,own
4541,/20211214/4-EG-Own/HappyBirthday,136.95999999999708,137.69999999999706,735,17,happy_birthday,7,fearful,own
4542,/20211214/4-EG-Own/HappyBirthday,137.69999999999706,138.86202275065958,735,18,happy_birthday,7,fearful,own
4543,/20211214/4-EG-Own/HappyBirthday,138.86202275065958,139.07999999999703,735,19,happy_birthday,7,fearful,own
4544,/20211214/4-EG-Own/HappyBirthday,139.07999999999703,139.21999999999704,735,20,happy_birthday,7,fearful,own
4545,/20211214/4-EG-Own/HappyBirthday,139.22999999999703,139.54999999999703,735,21,happy_birthday,7,fearful,own
4546,/20211214/4-EG-Own/HappyBirthday,139.54999999999703,139.94034129299231,735,22,happy_birthday,7,fearful,own
4547,/20211214/4-EG-Own/HappyBirthday,139.94034129299231,140.3869176590089,735,23,happy_birthday,7,fearful,own
4548,/20211214/4-EG-Own/HappyBirthday,140.3869176590089,141.98308569081166,735,24,happy_birthday,7,fearful,own
4549,/20211203/1-EG-Lab/HappyBirthday,72.09999999998566,72.57999999998556,476,1,happy_birthday,9,happy,lab
4550,/20211203/1-EG-Lab/HappyBirthday,72.70999999998554,73.12999999998544,476,2,happy_birthday,9,happy,lab
4551,/20211203/1-EG-Lab/HappyBirthday,73.16999999998544,73.62999999998536,476,3,happy_birthday,9,happy,lab
4552,/20211203/1-EG-Lab/HappyBirthday,73.64999999998534,74.18999999998525,476,4,happy_birthday,9,happy,lab
4553,/20211203/1-EG-Lab/HappyBirthday,74.19999999998524,75.18999999998505,476,5,happy_birthday,9,happy,lab
4554,/20211203/1-EG-Lab/HappyBirthday,75.19999999998504,75.45999999998499,476,6,happy_birthday,9,happy,lab
4555,/20211203/1-EG-Lab/HappyBirthday,75.45999999998499,75.64999999998494,476,7,happy_birthday,9,happy,lab
4556,/20211203/1-EG-Lab/HappyBirthday,75.65999999998495,76.12999999998485,476,8,happy_birthday,9,happy,lab
4557,/20211203/1-EG-Lab/HappyBirthday,76.14999999998486,76.58999999998477,476,9,happy_birthday,9,happy,lab
4558,/20211203/1-EG-Lab/HappyBirthday,76.61999999998476,77.06999999998467,476,10,happy_birthday,9,happy,lab
4559,/20211203/1-EG-Lab/HappyBirthday,77.08999999998466,77.86999999998451,476,11,happy_birthday,9,happy,lab
4560,/20211203/1-EG-Lab/HappyBirthday,78.11999999998446,78.48999999998438,476,12,happy_birthday,9,happy,lab
4561,/20211203/1-EG-Lab/HappyBirthday,78.48999999998438,78.63999999998435,476,13,happy_birthday,9,happy,lab
4562,/20211203/1-EG-Lab/HappyBirthday,78.65999999998435,79.09999999998426,476,14,happy_birthday,9,happy,lab
4563,/20211203/1-EG-Lab/HappyBirthday,79.11999999998426,79.56999999998416,476,15,happy_birthday,9,happy,lab
4564,/20211203/1-EG-Lab/HappyBirthday,79.57999999998417,80.05999999998407,476,16,happy_birthday,9,happy,lab
4565,/20211203/1-EG-Lab/HappyBirthday,80.05999999998407,80.58999999998397,476,17,happy_birthday,9,happy,lab
4566,/20211203/1-EG-Lab/HappyBirthday,80.59999999998396,81.05999999998387,476,18,happy_birthday,9,happy,lab
4567,/20211203/1-EG-Lab/HappyBirthday,81.07999999998387,81.4299999999838,476,19,happy_birthday,9,happy,lab
4568,/20211203/1-EG-Lab/HappyBirthday,81.4299999999838,81.57999999998377,476,20,happy_birthday,9,happy,lab
4569,/20211203/1-EG-Lab/HappyBirthday,81.57999999998377,82.05999999998367,476,21,happy_birthday,9,happy,lab
4570,/20211203/1-EG-Lab/HappyBirthday,82.06999999998368,82.49999999998359,476,22,happy_birthday,9,happy,lab
4571,/20211203/1-EG-Lab/HappyBirthday,82.52999999998357,83.00999999998348,476,23,happy_birthday,9,happy,lab
4572,/20211203/1-EG-Lab/HappyBirthday,83.01999999998348,84.44999999998319,476,24,happy_birthday,9,happy,lab
4573,/20210407/AndreBeethoven,2.410609189772713,3.1858580339808125,7,0,beethoven,0,happy,lab
4574,/20210407/AndreBeethoven,3.1858580339808125,3.5161167723993474,7,1,beethoven,0,happy,lab
4575,/20210407/AndreBeethoven,3.5161167723993474,3.8845687075692727,7,2,beethoven,0,happy,lab
4576,/20210407/AndreBeethoven,3.8845687075692727,4.591210769376764,7,3,beethoven,0,happy,lab
4577,/20210407/AndreBeethoven,4.591210769376764,5.305784219403288,7,4,beethoven,0,happy,lab
4578,/20210407/AndreBeethoven,5.305784219403288,6.010962536867013,7,5,beethoven,0,happy,lab
4579,/20210407/AndreBeethoven,6.010962536867013,6.391464720990538,7,6,beethoven,0,happy,lab
4580,/20210407/AndreBeethoven,6.391464720990538,6.709673210455474,7,7,beethoven,0,happy,lab
4581,/20210407/AndreBeethoven,6.709673210455474,7.463324896030321,7,8,beethoven,0,happy,lab
4582,/20210407/AndreBeethoven,7.463324896030321,8.18363411776023,7,9,beethoven,0,happy,lab
4583,/20210407/AndreBeethoven,8.18363411776023,8.88170130466377,7,10,beethoven,0,happy,lab
4584,/20210407/AndreBeethoven,8.88170130466377,9.276701304663767,7,11,beethoven,0,happy,lab
4585,/20210407/AndreBeethoven,9.276701304663767,9.591701304663768,7,12,beethoven,0,happy,lab
4586,/20210407/AndreBeethoven,9.591701304663768,10.321701304663767,7,13,beethoven,0,happy,lab
4587,/20210407/AndreBeethoven,10.321701304663767,11.061701304663767,7,14,beethoven,0,happy,lab
4588,/20210407/AndreBeethoven,11.061701304663767,11.80170130466377,7,15,beethoven,0,happy,lab
4589,/20210407/AndreBeethoven,11.80170130466377,12.161701304663769,7,16,beethoven,0,happy,lab
4590,/20210407/AndreBeethoven,12.161701304663769,12.491701304663769,7,17,beethoven,0,happy,lab
4591,/20210407/AndreBeethoven,12.491701304663769,13.191701304663768,7,18,beethoven,0,happy,lab
4592,/20210407/AndreBeethoven,14.10170130466377,14.821701304663767,7,19,beethoven,0,happy,lab
4593,/20210407/AndreBeethoven,14.821701304663767,15.191701304663768,7,20,beethoven,0,happy,lab
4594,/20210407/AndreBeethoven,15.191701304663768,15.531701304663768,7,21,beethoven,0,happy,lab
4595,/20210407/AndreBeethoven,15.531701304663768,16.271701304663768,7,22,beethoven,0,happy,lab
4596,/20210407/AndreBeethoven,16.271701304663768,17.011510361733283,7,23,beethoven,0,happy,lab
4597,/20210407/AndreBeethoven,17.011510361733283,17.750108312648848,7,24,beethoven,0,happy,lab
4598,/20210407/AndreBeethoven,17.750108312648848,18.099872403128757,7,25,beethoven,0,happy,lab
4599,/20210407/AndreBeethoven,18.099872403128757,18.45157652306368,7,26,beethoven,0,happy,lab
4600,/20210407/AndreBeethoven,18.45157652306368,19.171732578168537,7,27,beethoven,0,happy,lab
4601,/20210407/AndreBeethoven,19.171732578168537,19.93743451269698,7,28,beethoven,0,happy,lab
4602,/20210407/AndreBeethoven,19.93743451269698,20.62586501492572,7,29,beethoven,0,happy,lab
4603,/20210407/AndreBeethoven,20.62586501492572,21.01670130466377,7,30,beethoven,0,happy,lab
4604,/20210407/AndreBeethoven,21.01670130466377,21.34170130466377,7,31,beethoven,0,happy,lab
4605,/20210407/AndreBeethoven,21.34170130466377,22.05170130466377,7,32,beethoven,0,happy,lab
4606,/20210407/AndreBeethoven,22.05170130466377,22.68170130466377,7,33,beethoven,0,happy,lab
4607,/20210407/AndreBeethoven,22.68170130466377,23.52334566257508,7,34,beethoven,0,happy,lab
4608,/20210407/AndreBeethoven,23.52334566257508,23.958788858685,7,35,beethoven,0,happy,lab
4609,/20210407/AndreBeethoven,23.958788858685,24.31784514014157,7,36,beethoven,0,happy,lab
4610,/20210407/AndreBeethoven,24.31784514014157,25.423200945651352,7,37,beethoven,0,happy,lab
4611,/20210407/AndreBeethoven,31.88198362830957,32.74170481037273,8,0,beethoven,0,fearful,lab
4612,/20210407/AndreBeethoven,32.74170481037273,33.2218088471093,8,1,beethoven,0,fearful,lab
4613,/20210407/AndreBeethoven,33.2218088471093,33.69074767368921,8,2,beethoven,0,fearful,lab
4614,/20210407/AndreBeethoven,33.69074767368921,34.717947008102335,8,3,beethoven,0,fearful,lab
4615,/20210407/AndreBeethoven,34.717947008102335,35.85240603846207,8,4,beethoven,0,fearful,lab
4616,/20210407/AndreBeethoven,35.85240603846207,36.9131010033452,8,5,beethoven,0,fearful,lab
4617,/20210407/AndreBeethoven,36.9131010033452,37.471361511178415,8,6,beethoven,0,fearful,lab
4618,/20210407/AndreBeethoven,37.471361511178415,37.98496117838498,8,7,beethoven,0,fearful,lab
4619,/20210407/AndreBeethoven,37.98496117838498,39.116186517094725,8,8,beethoven,0,fearful,lab
4620,/20210407/AndreBeethoven,39.116186517094725,40.344359634327816,8,9,beethoven,0,fearful,lab
4621,/20210407/AndreBeethoven,40.344359634327816,41.42784781194803,8,10,beethoven,0,fearful,lab
4622,/20210407/AndreBeethoven,41.42784781194803,41.95784781194802,8,11,beethoven,0,fearful,lab
4623,/20210407/AndreBeethoven,41.95784781194802,42.45784781194802,8,12,beethoven,0,fearful,lab
4624,/20210407/AndreBeethoven,42.45784781194802,43.434805419783785,8,13,beethoven,0,fearful,lab
4625,/20210407/AndreBeethoven,43.434805419783785,44.42784781194802,8,14,beethoven,0,fearful,lab
4626,/20210407/AndreBeethoven,44.42784781194802,45.489204088610045,8,15,beethoven,0,fearful,lab
4627,/20210407/AndreBeethoven,45.489204088610045,46.03784781194802,8,16,beethoven,0,fearful,lab
4628,/20210407/AndreBeethoven,46.03784781194802,46.50523821286651,8,17,beethoven,0,fearful,lab
4629,/20210407/AndreBeethoven,46.50523821286651,47.632924438689614,8,18,beethoven,0,fearful,lab
4630,/20210407/AndreBeethoven,48.757847811948025,49.745529557215775,8,19,beethoven,0,fearful,lab
4631,/20210407/AndreBeethoven,49.745529557215775,50.20330317363901,8,20,beethoven,0,fearful,lab
4632,/20210407/AndreBeethoven,50.20330317363901,50.68987420281268,8,21,beethoven,0,fearful,lab
4633,/20210407/AndreBeethoven,50.68987420281268,51.76673762594577,8,22,beethoven,0,fearful,lab
4634,/20210407/AndreBeethoven,51.76673762594577,52.80217390010222,8,23,beethoven,0,fearful,lab
4635,/20210407/AndreBeethoven,52.80217390010222,53.874034075142006,8,24,beethoven,0,fearful,lab
4636,/20210407/AndreBeethoven,53.874034075142006,54.37177070533522,8,25,beethoven,0,fearful,lab
4637,/20210407/AndreBeethoven,54.37177070533522,54.820148668045135,8,26,beethoven,0,fearful,lab
4638,/20210407/AndreBeethoven,54.820148668045135,56.07065220559155,8,27,beethoven,0,fearful,lab
4639,/20210407/AndreBeethoven,56.07065220559155,57.10697325796964,8,28,beethoven,0,fearful,lab
4640,/20210407/AndreBeethoven,57.10697325796964,58.11184217206944,8,29,beethoven,0,fearful,lab
4641,/20210407/AndreBeethoven,58.11184217206944,58.73709394084264,8,30,beethoven,0,fearful,lab
4642,/20210407/AndreBeethoven,58.73709394084264,59.20603276742255,8,31,beethoven,0,fearful,lab
4643,/20210407/AndreBeethoven,59.20603276742255,60.20416023218635,8,32,beethoven,0,fearful,lab
4644,/20210407/AndreBeethoven,60.20416023218635,61.26955302392614,8,33,beethoven,0,fearful,lab
4645,/20210407/AndreBeethoven,61.26955302392614,62.25209151771261,8,34,beethoven,0,fearful,lab
4646,/20210407/AndreBeethoven,62.25209151771261,62.76599660615581,8,35,beethoven,0,fearful,lab
